PAGE,ALG_GUB,FREQ_YN,FREQ_PARA,TRAIN_EPOCH,TRAINING_DAY_CNT,MAPE,SMAPE,MDAPE,ADJ_MAPE,REV_MAPE,MASE,CORRELATION,MAPE_ARIMA,SMAPE_ARIMA,MDAPE_ARIMA,ADJ_MAPE_ARIMA,REV_MAPE_ARIMA,MASE_ARIMA,CORRELATION_ARIMA,TRAINING_START,TRAINING_END,PELT,RUN_TIME,LOSS_PLOT_FILE
Charles_Manson_en.wikipedia.org_all-access_all-agents,NLinear,1,"{'m': 7, 'with_intercept': False}",265,541,32.27768134165201,20.473716589334654,26.330470768375765,32.27768134165201,78.48260690825516,1.2471567945401558,0.18296969318328962,38.960493935179166,20.216796959525606,37.122644545868546,38.960493935179166,60.09730941917615,1.2316387634608403,0.06828974460090081,2016-07-09,2017-07-08,False,158,TrainLossPlot/NLinear/NLinear_Loss_Charles_Manson_en.wikipedia.org_all-access_all-agents(20160709_20170708).png
Bill_Clinton_en.wikipedia.org_all-access_all-agents,NLinear,0,,268,271,16.94932066344008,8.175609870314776,15.802989180792554,16.94932066344008,16.31907315486379,1.7711936078820003,0.053740379403678776,50.24813458320432,19.37319730194999,49.087572561287004,50.24813458320432,31.72180159818008,4.965444453598963,-0.127052667444954,2016-11-21,2017-07-08,True,78,TrainLossPlot/NLinear/NLinear_Loss_Bill_Clinton_en.wikipedia.org_all-access_all-agents(20161121_20170708).png
Ivanka_Trump_en.wikipedia.org_all-access_all-agents,NLinear,1,"{'m': 7, 'with_intercept': False}",251,541,53.07238365054274,20.050566362461453,52.77092898261018,53.07238365054274,33.194178381732264,2.6247736965541075,0.832536276908281,202.04778166615506,46.65443456282253,207.4100280356232,202.04778166615506,61.66370567344719,9.493490659898562,0.8054045338133816,2016-07-09,2017-07-08,False,225,TrainLossPlot/NLinear/NLinear_Loss_Ivanka_Trump_en.wikipedia.org_all-access_all-agents(20160709_20170708).png
Spécial:Recherche_de_lien_fr.wikipedia.org_all-access_all-agents,NLinear,0,,289,541,708.6341435245047,32.247549738513534,50.99594441476667,708.6341435245047,50.11041645244265,0.9578044015423134,0.047037129825769346,980.9279408595442,37.48816069430101,94.92692043737685,980.9279408595442,50.00044030315141,1.3124929717269442,0.1727585599014609,2016-07-09,2017-07-08,False,99,TrainLossPlot/NLinear/NLinear_Loss_Spécial_Recherche_de_lien_fr.wikipedia.org_all-access_all-agents(20160709_20170708).png
Spécial:Recherche_de_lien_fr.wikipedia.org_desktop_all-agents,NLinear,0,,289,541,712.6615561794779,32.25046058745989,51.02350882077194,712.6615561794779,50.116808900813034,0.9577497193640532,0.04696716334370833,985.5914501763089,37.48999173376275,94.9136959195707,985.5914501763089,50.00219391320204,1.3123625718614282,0.17275720097812228,2016-07-09,2017-07-08,False,99,TrainLossPlot/NLinear/NLinear_Loss_Spécial_Recherche_de_lien_fr.wikipedia.org_desktop_all-agents(20160709_20170708).png
Especial:BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents,NLinear,0,,289,541,755.1872076744326,32.29130145286607,50.509212179227305,755.1872076744326,50.14958895478978,0.9605069174280446,0.048681762614248565,1056.7436855910382,37.563137345331874,95.53621059112561,1056.7436855910382,50.06504084489449,1.3185676545341685,0.17272311164614543,2016-07-09,2017-07-08,False,98,TrainLossPlot/NLinear/NLinear_Loss_Especial_BúsquedaDeEnlaces_es.wikipedia.org_all-access_all-agents(20160709_20170708).png
Especial:BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents,NLinear,0,,289,541,755.165157921472,32.29111057370796,50.52287337803065,755.165157921472,50.1491535101575,0.9605148610537787,0.04868208073417943,1056.7350817694592,37.56395977910758,95.53238476121683,1056.7350817694592,50.06605419830701,1.3186284242665656,0.17271976336848144,2016-07-09,2017-07-08,False,99,TrainLossPlot/NLinear/NLinear_Loss_Especial_BúsquedaDeEnlaces_es.wikipedia.org_desktop_all-agents(20160709_20170708).png
Spezial:Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents,NLinear,0,,277,541,194.52669526289884,49.04483961192531,78.43246621435628,194.52669526289884,inf,1.1774084409026138,-0.0006495416901617091,142.01026795454257,41.09000597708887,71.75468503341978,142.01026795454257,115.51245786827539,1.0024580884664014,0.04655754260488171,2016-07-09,2017-07-08,False,90,TrainLossPlot/NLinear/NLinear_Loss_Spezial_Benutzerkonto_anlegen_de.wikipedia.org_all-access_all-agents(20160709_20170708).png
Служебная:Поиск_ссылок_ru.wikipedia.org_all-access_all-agents,NLinear,0,,289,541,2961.945334132446,32.669766262524135,50.82819942170222,2961.945334132446,50.67892098137586,0.9576170713891616,0.0500565002857802,3843.8849502441954,37.82427701041843,97.64714533767969,3843.8849502441954,50.28630011978088,1.3089081096570128,0.17133592156470956,2016-07-09,2017-07-08,False,101,TrainLossPlot/NLinear/NLinear_Loss_Служебная_Поиск_ссылок_ru.wikipedia.org_all-access_all-agents(20160709_20170708).png
Служебная:Поиск_ссылок_ru.wikipedia.org_desktop_all-agents,NLinear,0,,289,541,2962.009140711661,32.67117101652908,50.828405231162186,2962.009140711661,50.681307395407515,0.9576432080127719,0.05000309914371941,3843.732106963261,37.82380700563024,97.63744383591244,3843.732106963261,50.285688334892086,1.3088184014026618,0.17133171962088464,2016-07-09,2017-07-08,False,101,TrainLossPlot/NLinear/NLinear_Loss_Служебная_Поиск_ссылок_ru.wikipedia.org_desktop_all-agents(20160709_20170708).png
